"","gutenberg_id","text"
"4751",16,"night who did not already love him. He had said horrid things to them"
"4752",16,"and hit them with the palm of his hand, because he could not hit with"
"4753",16,"his fist, but they had only clung to him the more. Michael had tried on"
"4754",16,"his spectacles."
"4755",16,""
"4756",16,"To tell poor Smee that they thought him lovable! Hook itched to do it,"
"4757",16,"but it seemed too brutal. Instead, he revolved this mystery in his"
"4758",16,"mind: why do they find Smee lovable? He pursued the problem like the"
"4759",16,"sleuth-hound that he was. If Smee was lovable, what was it that made him"
"4760",16,"so? A terrible answer suddenly presented itself--""Good form?"""
"4761",16,""
"4762",16,"Had the bo'sun good form without knowing it, which is the best form of"
"4763",16,"all?"
"4764",16,""
"4765",16,"He remembered that you have to prove you don't know you have it before"
"4766",16,"you are eligible for Pop [an elite social club at Eton]."
"4767",16,""
"4768",16,"With a cry of rage he raised his iron hand over Smee's head; but he did"
"4769",16,"not tear. What arrested him was this reflection:"
"4770",16,""
"4771",16,"""To claw a man because he is good form, what would that be?"""
"4772",16,""
"4773",16,"""Bad form!"""
"4774",16,""
"4775",16,"The unhappy Hook was as impotent [powerless] as he was damp, and he fell"
"4776",16,"forward like a cut flower."
"4777",16,""
"4778",16,"His dogs thinking him out of the way for a time, discipline instantly"
"4779",16,"relaxed; and they broke into a bacchanalian [drunken] dance, which"
"4780",16,"brought him to his feet at once, all traces of human weakness gone, as"
"4781",16,"if a bucket of water had passed over him."
"4782",16,""
"4783",16,"""Quiet, you scugs,"" he cried, ""or I'll cast anchor in you;"" and at once"
"4784",16,"the din was hushed. ""Are all the children chained, so that they cannot"
"4785",16,"fly away?"""
"4786",16,""
"4787",16,"""Ay, ay."""
"4788",16,""
"4789",16,"""Then hoist them up."""
"4790",16,""
"4791",16,"The wretched prisoners were dragged from the hold, all except Wendy,"
"4792",16,"and ranged in line in front of him. For a time he seemed unconscious"
"4793",16,"of their presence. He lolled at his ease, humming, not unmelodiously,"
"4794",16,"snatches of a rude song, and fingering a pack of cards. Ever and anon"
"4795",16,"the light from his cigar gave a touch of colour to his face."
"4796",16,""
"4797",16,"""Now then, bullies,"" he said briskly, ""six of you walk the plank"
"4798",16,"to-night, but I have room for two cabin boys. Which of you is it to be?"""
"4799",16,""
"4800",16,"""Don't irritate him unnecessarily,"" had been Wendy's instructions in"
"4801",16,"the hold; so Tootles stepped forward politely. Tootles hated the idea"
"4802",16,"of signing under such a man, but an instinct told him that it would"
"4803",16,"be prudent to lay the responsibility on an absent person; and though a"
"4804",16,"somewhat silly boy, he knew that mothers alone are always willing to be"
"4805",16,"the buffer. All children know this about mothers, and despise them for"
"4806",16,"it, but make constant use of it."
"4807",16,""
"4808",16,"So Tootles explained prudently, ""You see, sir, I don't think my mother"
"4809",16,"would like me to be a pirate. Would your mother like you to be a pirate,"
"4810",16,"Slightly?"""
"4811",16,""
"4812",16,"He winked at Slightly, who said mournfully, ""I don't think so,"" as if"
"4813",16,"he wished things had been otherwise. ""Would your mother like you to be a"
"4814",16,"pirate, Twin?"""
"4815",16,""
"4816",16,"""I don't think so,"" said the first twin, as clever as the others. ""Nibs,"
"4817",16,"would--"""
"4818",16,""
"4819",16,"""Stow this gab,"" roared Hook, and the spokesmen were dragged back. ""You,"
"4820",16,"boy,"" he said, addressing John, ""you look as if you had a little pluck"
"4821",16,"in you. Didst never want to be a pirate, my hearty?"""
"4822",16,""
"4823",16,"Now John had sometimes experienced this hankering at maths. prep.; and"
"4824",16,"he was struck by Hook's picking him out."
"4825",16,""
"4826",16,"""I once thought of calling myself Red-handed Jack,"" he said diffidently."
"4827",16,""
"4828",16,"""And a good name too. We'll call you that here, bully, if you join."""
"4829",16,""
"4830",16,"""What do you think, Michael?"" asked John."
"4831",16,""
"4832",16,"""What would you call me if I join?"" Michael demanded."
"4833",16,""
"4834",16,"""Blackbeard Joe."""
"4835",16,""
"4836",16,"Michael was naturally impressed. ""What do you think, John?"" He wanted"
"4837",16,"John to decide, and John wanted him to decide."
"4838",16,""
"4839",16,"""Shall we still be respectful subjects of the King?"" John inquired."
"4840",16,""
"4841",16,"Through Hook's teeth came the answer: ""You would have to swear, 'Down"
"4842",16,"with the King.'"""
"4843",16,""
"4844",16,"Perhaps John had not behaved very well so far, but he shone out now."
"4845",16,""
"4846",16,"""Then I refuse,"" he cried, banging the barrel in front of Hook."
"4847",16,""
"4848",16,"""And I refuse,"" cried Michael."
"4849",16,""
"4850",16,"""Rule Britannia!"" squeaked Curly."
"4851",16,""
"4852",16,"The infuriated pirates buffeted them in the mouth; and Hook roared out,"
"4853",16,"""That seals your doom. Bring up their mother. Get the plank ready."""
"4854",16,""
"4855",16,"They were only boys, and they went white as they saw Jukes and Cecco"
"4856",16,"preparing the fatal plank. But they tried to look brave when Wendy was"
"4857",16,"brought up."
"4858",16,""
"4859",16,"No words of mine can tell you how Wendy despised those pirates. To the"
"4860",16,"boys there was at least some glamour in the pirate calling; but all that"
"4861",16,"she saw was that the ship had not been tidied for years. There was not"
"4862",16,"a porthole on the grimy glass of which you might not have written with"
"4863",16,"your finger ""Dirty pig""; and she had already written it on several. But"
"4864",16,"as the boys gathered round her she had no thought, of course, save for"
"4865",16,"them."
"4866",16,""
"4867",16,"""So, my beauty,"" said Hook, as if he spoke in syrup, ""you are to see"
"4868",16,"your children walk the plank."""
"4869",16,""
"4870",16,"Fine gentlemen though he was, the intensity of his communings had soiled"
"4871",16,"his ruff, and suddenly he knew that she was gazing at it. With a hasty"
"4872",16,"gesture he tried to hide it, but he was too late."
"4873",16,""
"4874",16,"""Are they to die?"" asked Wendy, with a look of such frightful contempt"
"4875",16,"that he nearly fainted."
"4876",16,""
"4877",16,"""They are,"" he snarled. ""Silence all,"" he called gloatingly, ""for a"
"4878",16,"mother's last words to her children."""
"4879",16,""
"4880",16,"At this moment Wendy was grand. ""These are my last words, dear boys,"""
"4881",16,"she said firmly. ""I feel that I have a message to you from your real"
"4882",16,"mothers, and it is this: 'We hope our sons will die like English"
"4883",16,"gentlemen.'"""
"4884",16,""
"4885",16,"Even the pirates were awed, and Tootles cried out hysterically, ""I am"
"4886",16,"going to do what my mother hopes. What are you to do, Nibs?"""
"4887",16,""
"4888",16,"""What my mother hopes. What are you to do, Twin?"""
"4889",16,""
"4890",16,"""What my mother hopes. John, what are--"""
"4891",16,""
"4892",16,"But Hook had found his voice again."
"4893",16,""
"4894",16,"""Tie her up!"" he shouted."
"4895",16,""
"4896",16,"It was Smee who tied her to the mast. ""See here, honey,"" he whispered,"
"4897",16,"""I'll save you if you promise to be my mother."""
"4898",16,""
"4899",16,"But not even for Smee would she make such a promise. ""I would almost"
"4900",16,"rather have no children at all,"" she said disdainfully [scornfully]."
"4901",16,""
"4902",16,"It is sad to know that not a boy was looking at her as Smee tied her to"
"4903",16,"the mast; the eyes of all were on the plank: that last little walk they"
"4904",16,"were about to take. They were no longer able to hope that they would"
"4905",16,"walk it manfully, for the capacity to think had gone from them; they"
"4906",16,"could stare and shiver only."
"4907",16,""
"4908",16,"Hook smiled on them with his teeth closed, and took a step toward Wendy."
"4909",16,"His intention was to turn her face so that she should see the boys"
"4910",16,"walking the plank one by one. But he never reached her, he never heard"
"4911",16,"the cry of anguish he hoped to wring from her. He heard something else"
"4912",16,"instead."
"4913",16,""
"4914",16,"It was the terrible tick-tick of the crocodile."
"4915",16,""
"4916",16,"They all heard it--pirates, boys, Wendy; and immediately every head was"
"4917",16,"blown in one direction; not to the water whence the sound proceeded, but"
"4918",16,"toward Hook. All knew that what was about to happen concerned him alone,"
"4919",16,"and that from being actors they were suddenly become spectators."
"4920",16,""
"4921",16,"Very frightful was it to see the change that came over him. It was as if"
"4922",16,"he had been clipped at every joint. He fell in a little heap."
"4923",16,""
"4924",16,"The sound came steadily nearer; and in advance of it came this ghastly"
"4925",16,"thought, ""The crocodile is about to board the ship!"""
"4926",16,""
"4927",16,"Even the iron claw hung inactive; as if knowing that it was no intrinsic"
"4928",16,"part of what the attacking force wanted. Left so fearfully alone, any"
"4929",16,"other man would have lain with his eyes shut where he fell: but the"
"4930",16,"gigantic brain of Hook was still working, and under its guidance he"
"4931",16,"crawled on the knees along the deck as far from the sound as he could"
"4932",16,"go. The pirates respectfully cleared a passage for him, and it was only"
"4933",16,"when he brought up against the bulwarks that he spoke."
"4934",16,""
"4935",16,"""Hide me!"" he cried hoarsely."
"4936",16,""
"4937",16,"They gathered round him, all eyes averted from the thing that was coming"
"4938",16,"aboard. They had no thought of fighting it. It was Fate."
"4939",16,""
"4940",16,"Only when Hook was hidden from them did curiosity loosen the limbs of"
"4941",16,"the boys so that they could rush to the ship's side to see the crocodile"
"4942",16,"climbing it. Then they got the strangest surprise of the Night of"
"4943",16,"Nights; for it was no crocodile that was coming to their aid. It was"
"4944",16,"Peter."
"4945",16,""
"4946",16,"He signed to them not to give vent to any cry of admiration that might"
"4947",16,"rouse suspicion. Then he went on ticking."
"4948",16,""
"4949",16,""
"4950",16,""
"4951",16,""
"4952",16,"Chapter 15 ""HOOK OR ME THIS TIME"""
"4953",16,""
"4954",16,"Odd things happen to all of us on our way through life without our"
"4955",16,"noticing for a time that they have happened. Thus, to take an instance,"
"4956",16,"we suddenly discover that we have been deaf in one ear for we don't know"
"4957",16,"how long, but, say, half an hour. Now such an experience had come that"
"4958",16,"night to Peter. When last we saw him he was stealing across the island"
"4959",16,"with one finger to his lips and his dagger at the ready. He had seen the"
"4960",16,"crocodile pass by without noticing anything peculiar about it, but by"
"4961",16,"and by he remembered that it had not been ticking. At first he thought"
"4962",16,"this eerie, but soon concluded rightly that the clock had run down."
"4963",16,""
"4964",16,"Without giving a thought to what might be the feelings of a"
"4965",16,"fellow-creature thus abruptly deprived of its closest companion, Peter"
"4966",16,"began to consider how he could turn the catastrophe to his own use;"
"4967",16,"and he decided to tick, so that wild beasts should believe he was the"
"4968",16,"crocodile and let him pass unmolested. He ticked superbly, but with one"
"4969",16,"unforeseen result. The crocodile was among those who heard the sound,"
"4970",16,"and it followed him, though whether with the purpose of regaining what"
"4971",16,"it had lost, or merely as a friend under the belief that it was again"
"4972",16,"ticking itself, will never be certainly known, for, like slaves to a"
"4973",16,"fixed idea, it was a stupid beast."
"4974",16,""
"4975",16,"Peter reached the shore without mishap, and went straight on, his legs"
"4976",16,"encountering the water as if quite unaware that they had entered a new"
"4977",16,"element. Thus many animals pass from land to water, but no other human"
"4978",16,"of whom I know. As he swam he had but one thought: ""Hook or me this"
"4979",16,"time."" He had ticked so long that he now went on ticking without knowing"
"4980",16,"that he was doing it. Had he known he would have stopped, for to board"
"4981",16,"the brig by help of the tick, though an ingenious idea, had not occurred"
"4982",16,"to him."
"4983",16,""
"4984",16,"On the contrary, he thought he had scaled her side as noiseless as a"
"4985",16,"mouse; and he was amazed to see the pirates cowering from him, with Hook"
"4986",16,"in their midst as abject as if he had heard the crocodile."
"4987",16,""
"4988",16,"The crocodile! No sooner did Peter remember it than he heard the"
"4989",16,"ticking. At first he thought the sound did come from the crocodile,"
"4990",16,"and he looked behind him swiftly. Then he realised that he was doing it"
"4991",16,"himself, and in a flash he understood the situation. ""How clever of me!"""
"4992",16,"he thought at once, and signed to the boys not to burst into applause."
"4993",16,""
"4994",16,"It was at this moment that Ed Teynte the quartermaster emerged from the"
"4995",16,"forecastle and came along the deck. Now, reader, time what happened by"
"4996",16,"your watch. Peter struck true and deep. John clapped his hands on the"
"4997",16,"ill-fated pirate's mouth to stifle the dying groan. He fell forward."
"4998",16,"Four boys caught him to prevent the thud. Peter gave the signal, and the"
"4999",16,"carrion was cast overboard. There was a splash, and then silence. How"
"5000",16,"long has it taken?"
"5001",16,""
"5002",16,"""One!"" (Slightly had begun to count.)"
"5003",16,""
"5004",16,"None too soon, Peter, every inch of him on tiptoe, vanished into the"
"5005",16,"cabin; for more than one pirate was screwing up his courage to look"
"5006",16,"round. They could hear each other's distressed breathing now, which"
"5007",16,"showed them that the more terrible sound had passed."
"5008",16,""
"5009",16,"""It's gone, captain,"" Smee said, wiping off his spectacles. ""All's still"
"5010",16,"again."""
"5011",16,""
"5012",16,"Slowly Hook let his head emerge from his ruff, and listened so intently"
"5013",16,"that he could have caught the echo of the tick. There was not a sound,"
"5014",16,"and he drew himself up firmly to his full height."
"5015",16,""
"5016",16,"""Then here's to Johnny Plank!"" he cried brazenly, hating the boys more"
"5017",16,"than ever because they had seen him unbend. He broke into the villainous"
"5018",16,"ditty:"
"5019",16,""
"5020",16,"     ""Yo ho, yo ho, the frisky plank,"
"5021",16,"     You walks along it so,"
"5022",16,"     Till it goes down and you goes down"
"5023",16,"     To Davy Jones below!"""
"5024",16,""
"5025",16,"To terrorize the prisoners the more, though with a certain loss of"
"5026",16,"dignity, he danced along an imaginary plank, grimacing at them as he"
"5027",16,"sang; and when he finished he cried, ""Do you want a touch of the cat [o'"
"5028",16,"nine tails] before you walk the plank?"""
"5029",16,""
"5030",16,"At that they fell on their knees. ""No, no!"" they cried so piteously that"
"5031",16,"every pirate smiled."
"5032",16,""
"5033",16,"""Fetch the cat, Jukes,"" said Hook; ""it's in the cabin."""
"5034",16,""
"5035",16,"The cabin! Peter was in the cabin! The children gazed at each other."
"5036",16,""
"5037",16,"""Ay, ay,"" said Jukes blithely, and he strode into the cabin. They"
"5038",16,"followed him with their eyes; they scarce knew that Hook had resumed his"
"5039",16,"song, his dogs joining in with him:"
"5040",16,""
"5041",16,"     ""Yo ho, yo ho, the scratching cat,"
"5042",16,"     Its tails are nine, you know,"
"5043",16,"     And when they're writ upon your back--"""
"5044",16,""
"5045",16,"What was the last line will never be known, for of a sudden the song was"
"5046",16,"stayed by a dreadful screech from the cabin. It wailed through the ship,"
"5047",16,"and died away. Then was heard a crowing sound which was well understood"
"5048",16,"by the boys, but to the pirates was almost more eerie than the screech."
"5049",16,""
"5050",16,"""What was that?"" cried Hook."
"5051",16,""
"5052",16,"""Two,"" said Slightly solemnly."
"5053",16,""
"5054",16,"The Italian Cecco hesitated for a moment and then swung into the cabin."
"5055",16,"He tottered out, haggard."
"5056",16,""
"5057",16,"""What's the matter with Bill Jukes, you dog?"" hissed Hook, towering over"
"5058",16,"him."
"5059",16,""
"5060",16,"""The matter wi' him is he's dead, stabbed,"" replied Cecco in a hollow"
"5061",16,"voice."
"5062",16,""
"5063",16,"""Bill Jukes dead!"" cried the startled pirates."
"5064",16,""
"5065",16,"""The cabin's as black as a pit,"" Cecco said, almost gibbering, ""but"
"5066",16,"there is something terrible in there: the thing you heard crowing."""
"5067",16,""
"5068",16,"The exultation of the boys, the lowering looks of the pirates, both were"
"5069",16,"seen by Hook."
"5070",16,""
"5071",16,"""Cecco,"" he said in his most steely voice, ""go back and fetch me out"
"5072",16,"that doodle-doo."""
"5073",16,""
"5074",16,"Cecco, bravest of the brave, cowered before his captain, crying ""No,"
"5075",16,"no""; but Hook was purring to his claw."
"5076",16,""
"5077",16,"""Did you say you would go, Cecco?"" he said musingly."
"5078",16,""
"5079",16,"Cecco went, first flinging his arms despairingly. There was no more"
"5080",16,"singing, all listened now; and again came a death-screech and again a"
"5081",16,"crow."
"5082",16,""
"5083",16,"No one spoke except Slightly. ""Three,"" he said."
"5084",16,""
"5085",16,"Hook rallied his dogs with a gesture. ""'S'death and odds fish,"" he"
"5086",16,"thundered, ""who is to bring me that doodle-doo?"""
"5087",16,""
"5088",16,"""Wait till Cecco comes out,"" growled Starkey, and the others took up the"
"5089",16,"cry."
"5090",16,""
"5091",16,"""I think I heard you volunteer, Starkey,"" said Hook, purring again."
"5092",16,""
"5093",16,"""No, by thunder!"" Starkey cried."
"5094",16,""
"5095",16,"""My hook thinks you did,"" said Hook, crossing to him. ""I wonder if it"
"5096",16,"would not be advisable, Starkey, to humour the hook?"""
"5097",16,""
"5098",16,"""I'll swing before I go in there,"" replied Starkey doggedly, and again"
"5099",16,"he had the support of the crew."
"5100",16,""
"5101",16,"""Is this mutiny?"" asked Hook more pleasantly than ever. ""Starkey's"
"5102",16,"ringleader!"""
"5103",16,""
"5104",16,"""Captain, mercy!"" Starkey whimpered, all of a tremble now."
"5105",16,""
"5106",16,"""Shake hands, Starkey,"" said Hook, proffering his claw."
"5107",16,""
"5108",16,"Starkey looked round for help, but all deserted him. As he backed up"
"5109",16,"Hook advanced, and now the red spark was in his eye. With a despairing"
"5110",16,"scream the pirate leapt upon Long Tom and precipitated himself into the"
"5111",16,"sea."
"5112",16,""
"5113",16,"""Four,"" said Slightly."
"5114",16,""
"5115",16,"""And now,"" Hook said courteously, ""did any other gentlemen say mutiny?"""
"5116",16,"Seizing a lantern and raising his claw with a menacing gesture, ""I'll"
"5117",16,"bring out that doodle-doo myself,"" he said, and sped into the cabin."
"5118",16,""
"5119",16,"""Five."" How Slightly longed to say it. He wetted his lips to be ready,"
"5120",16,"but Hook came staggering out, without his lantern."
"5121",16,""
"5122",16,"""Something blew out the light,"" he said a little unsteadily."
"5123",16,""
"5124",16,"""Something!"" echoed Mullins."
"5125",16,""
"5126",16,"""What of Cecco?"" demanded Noodler."
"5127",16,""
"5128",16,"""He's as dead as Jukes,"" said Hook shortly."
"5129",16,""
"5130",16,"His reluctance to return to the cabin impressed them all unfavourably,"
"5131",16,"and the mutinous sounds again broke forth. All pirates are"
"5132",16,"superstitious, and Cookson cried, ""They do say the surest sign a ship's"
"5133",16,"accurst is when there's one on board more than can be accounted for."""
"5134",16,""
"5135",16,"""I've heard,"" muttered Mullins, ""he always boards the pirate craft last."
"5136",16,"Had he a tail, captain?"""
"5137",16,""
"5138",16,"""They say,"" said another, looking viciously at Hook, ""that when he comes"
"5139",16,"it's in the likeness of the wickedest man aboard."""
"5140",16,""
"5141",16,"""Had he a hook, captain?"" asked Cookson insolently; and one after"
"5142",16,"another took up the cry, ""The ship's doomed!"" At this the children could"
"5143",16,"not resist raising a cheer. Hook had well-nigh forgotten his prisoners,"
"5144",16,"but as he swung round on them now his face lit up again."
"5145",16,""
"5146",16,"""Lads,"" he cried to his crew, ""now here's a notion. Open the cabin door"
"5147",16,"and drive them in. Let them fight the doodle-doo for their lives. If"
"5148",16,"they kill him, we're so much the better; if he kills them, we're none"
"5149",16,"the worse."""
"5150",16,""
"5151",16,"For the last time his dogs admired Hook, and devotedly they did his"
"5152",16,"bidding. The boys, pretending to struggle, were pushed into the cabin"
"5153",16,"and the door was closed on them."
"5154",16,""
"5155",16,"""Now, listen!"" cried Hook, and all listened. But not one dared to face"
"5156",16,"the door. Yes, one, Wendy, who all this time had been bound to the mast."
"5157",16,"It was for neither a scream nor a crow that she was watching, it was for"
"5158",16,"the reappearance of Peter."
"5159",16,""
"5160",16,"She had not long to wait. In the cabin he had found the thing for which"
"5161",16,"he had gone in search: the key that would free the children of their"
"5162",16,"manacles, and now they all stole forth, armed with such weapons as they"
"5163",16,"could find. First signing them to hide, Peter cut Wendy's bonds,"
"5164",16,"and then nothing could have been easier than for them all to fly off"
"5165",16,"together; but one thing barred the way, an oath, ""Hook or me this time."""
"5166",16,"So when he had freed Wendy, he whispered for her to conceal herself with"
"5167",16,"the others, and himself took her place by the mast, her cloak around him"
"5168",16,"so that he should pass for her. Then he took a great breath and crowed."
"5169",16,""
"5170",16,"To the pirates it was a voice crying that all the boys lay slain in the"
"5171",16,"cabin; and they were panic-stricken. Hook tried to hearten them; but"
"5172",16,"like the dogs he had made them they showed him their fangs, and he knew"
"5173",16,"that if he took his eyes off them now they would leap at him."
"5174",16,""
"5175",16,"""Lads,"" he said, ready to cajole or strike as need be, but never"
"5176",16,"quailing for an instant, ""I've thought it out. There's a Jonah aboard."""
"5177",16,""
"5178",16,"""Ay,"" they snarled, ""a man wi' a hook."""
"5179",16,""
"5180",16,"""No, lads, no, it's the girl. Never was luck on a pirate ship wi' a"
"5181",16,"woman on board. We'll right the ship when she's gone."""
"5182",16,""
"5183",16,"Some of them remembered that this had been a saying of Flint's. ""It's"
"5184",16,"worth trying,"" they said doubtfully."
"5185",16,""
"5186",16,"""Fling the girl overboard,"" cried Hook; and they made a rush at the"
"5187",16,"figure in the cloak."
"5188",16,""
"5189",16,"""There's none can save you now, missy,"" Mullins hissed jeeringly."
"5190",16,""
"5191",16,"""There's one,"" replied the figure."
"5192",16,""
"5193",16,"""Who's that?"""
"5194",16,""
"5195",16,"""Peter Pan the avenger!"" came the terrible answer; and as he spoke Peter"
"5196",16,"flung off his cloak. Then they all knew who 'twas that had been undoing"
"5197",16,"them in the cabin, and twice Hook essayed to speak and twice he failed."
"5198",16,"In that frightful moment I think his fierce heart broke."
"5199",16,""
"5200",16,"At last he cried, ""Cleave him to the brisket!"" but without conviction."
"5201",16,""
"5202",16,"""Down, boys, and at them!"" Peter's voice rang out; and in another moment"
"5203",16,"the clash of arms was resounding through the ship. Had the pirates kept"
"5204",16,"together it is certain that they would have won; but the onset came"
"5205",16,"when they were still unstrung, and they ran hither and thither, striking"
"5206",16,"wildly, each thinking himself the last survivor of the crew. Man to man"
"5207",16,"they were the stronger; but they fought on the defensive only, which"
"5208",16,"enabled the boys to hunt in pairs and choose their quarry. Some of the"
"5209",16,"miscreants leapt into the sea; others hid in dark recesses, where they"
"5210",16,"were found by Slightly, who did not fight, but ran about with a lantern"
"5211",16,"which he flashed in their faces, so that they were half blinded and"
"5212",16,"fell as an easy prey to the reeking swords of the other boys. There was"
"5213",16,"little sound to be heard but the clang of weapons, an occasional"
"5214",16,"screech or splash, and Slightly monotonously counting--five--six--seven"
"5215",16,"eight--nine--ten--eleven."
"5216",16,""
"5217",16,"I think all were gone when a group of savage boys surrounded Hook, who"
"5218",16,"seemed to have a charmed life, as he kept them at bay in that circle"
"5219",16,"of fire. They had done for his dogs, but this man alone seemed to be a"
"5220",16,"match for them all. Again and again they closed upon him, and again and"
"5221",16,"again he hewed a clear space. He had lifted up one boy with his hook,"
"5222",16,"and was using him as a buckler [shield], when another, who had just"
"5223",16,"passed his sword through Mullins, sprang into the fray."
"5224",16,""
"5225",16,"""Put up your swords, boys,"" cried the newcomer, ""this man is mine."""
"5226",16,""
"5227",16,"Thus suddenly Hook found himself face to face with Peter. The others"
"5228",16,"drew back and formed a ring around them."
"5229",16,""
"5230",16,"For long the two enemies looked at one another, Hook shuddering"
"5231",16,"slightly, and Peter with the strange smile upon his face."
"5232",16,""
"5233",16,"""So, Pan,"" said Hook at last, ""this is all your doing."""
"5234",16,""
"5235",16,"""Ay, James Hook,"" came the stern answer, ""it is all my doing."""
"5236",16,""
"5237",16,"""Proud and insolent youth,"" said Hook, ""prepare to meet thy doom."""
"5238",16,""
"5239",16,"""Dark and sinister man,"" Peter answered, ""have at thee."""
"5240",16,""
"5241",16,"Without more words they fell to, and for a space there was no advantage"
"5242",16,"to either blade. Peter was a superb swordsman, and parried with dazzling"
"5243",16,"rapidity; ever and anon he followed up a feint with a lunge that got"
"5244",16,"past his foe's defence, but his shorter reach stood him in ill stead,"
"5245",16,"and he could not drive the steel home. Hook, scarcely his inferior in"
"5246",16,"brilliancy, but not quite so nimble in wrist play, forced him back by"
"5247",16,"the weight of his onset, hoping suddenly to end all with a favourite"
"5248",16,"thrust, taught him long ago by Barbecue at Rio; but to his astonishment"
"5249",16,"he found this thrust turned aside again and again. Then he sought to"
"5250",16,"close and give the quietus with his iron hook, which all this time had"
"5251",16,"been pawing the air; but Peter doubled under it and, lunging fiercely,"
"5252",16,"pierced him in the ribs. At the sight of his own blood, whose peculiar"
"5253",16,"colour, you remember, was offensive to him, the sword fell from Hook's"
"5254",16,"hand, and he was at Peter's mercy."
"5255",16,""
"5256",16,"""Now!"" cried all the boys, but with a magnificent gesture Peter invited"
"5257",16,"his opponent to pick up his sword. Hook did so instantly, but with a"
"5258",16,"tragic feeling that Peter was showing good form."
"5259",16,""
"5260",16,"Hitherto he had thought it was some fiend fighting him, but darker"
"5261",16,"suspicions assailed him now."
"5262",16,""
"5263",16,"""Pan, who and what art thou?"" he cried huskily."
"5264",16,""
"5265",16,"""I'm youth, I'm joy,"" Peter answered at a venture, ""I'm a little bird"
"5266",16,"that has broken out of the egg."""
"5267",16,""
"5268",16,"This, of course, was nonsense; but it was proof to the unhappy Hook that"
"5269",16,"Peter did not know in the least who or what he was, which is the very"
"5270",16,"pinnacle of good form."
"5271",16,""
"5272",16,"""To't again,"" he cried despairingly."
"5273",16,""
"5274",16,"He fought now like a human flail, and every sweep of that terrible sword"
"5275",16,"would have severed in twain any man or boy who obstructed it; but Peter"
"5276",16,"fluttered round him as if the very wind it made blew him out of the"
"5277",16,"danger zone. And again and again he darted in and pricked."
"5278",16,""
"5279",16,"Hook was fighting now without hope. That passionate breast no longer"
"5280",16,"asked for life; but for one boon it craved: to see Peter show bad form"
"5281",16,"before it was cold forever."
"5282",16,""
"5283",16,"Abandoning the fight he rushed into the powder magazine and fired it."
"5284",16,""
"5285",16,"""In two minutes,"" he cried, ""the ship will be blown to pieces."""
"5286",16,""
"5287",16,"Now, now, he thought, true form will show."
"5288",16,""
"5289",16,"But Peter issued from the powder magazine with the shell in his hands,"
"5290",16,"and calmly flung it overboard."
"5291",16,""
"5292",16,"What sort of form was Hook himself showing? Misguided man though he was,"
"5293",16,"we may be glad, without sympathising with him, that in the end he was"
"5294",16,"true to the traditions of his race. The other boys were flying around"
"5295",16,"him now, flouting, scornful; and he staggered about the deck striking up"
"5296",16,"at them impotently, his mind was no longer with them; it was slouching"
"5297",16,"in the playing fields of long ago, or being sent up [to the headmaster]"
"5298",16,"for good, or watching the wall-game from a famous wall. And his shoes"
"5299",16,"were right, and his waistcoat was right, and his tie was right, and his"
"5300",16,"socks were right."
"5301",16,""
"5302",16,"James Hook, thou not wholly unheroic figure, farewell."
"5303",16,""
"5304",16,"For we have come to his last moment."
"5305",16,""
"5306",16,"Seeing Peter slowly advancing upon him through the air with dagger"
"5307",16,"poised, he sprang upon the bulwarks to cast himself into the sea. He"
"5308",16,"did not know that the crocodile was waiting for him; for we purposely"
"5309",16,"stopped the clock that this knowledge might be spared him: a little mark"
"5310",16,"of respect from us at the end."
"5311",16,""
"5312",16,"He had one last triumph, which I think we need not grudge him. As he"
"5313",16,"stood on the bulwark looking over his shoulder at Peter gliding through"
"5314",16,"the air, he invited him with a gesture to use his foot. It made Peter"
"5315",16,"kick instead of stab."
"5316",16,""
"5317",16,"At last Hook had got the boon for which he craved."
"5318",16,""
"5319",16,"""Bad form,"" he cried jeeringly, and went content to the crocodile."
"5320",16,""
"5321",16,"Thus perished James Hook."
"5322",16,""
"5323",16,"""Seventeen,"" Slightly sang out; but he was not quite correct in his"
"5324",16,"figures. Fifteen paid the penalty for their crimes that night; but two"
"5325",16,"reached the shore: Starkey to be captured by the redskins, who made him"
"5326",16,"nurse for all their papooses, a melancholy come-down for a pirate; and"
"5327",16,"Smee, who henceforth wandered about the world in his spectacles, making"
"5328",16,"a precarious living by saying he was the only man that Jas. Hook had"
"5329",16,"feared."
"5330",16,""
"5331",16,"Wendy, of course, had stood by taking no part in the fight, though"
"5332",16,"watching Peter with glistening eyes; but now that all was over she"
"5333",16,"became prominent again. She praised them equally, and shuddered"
"5334",16,"delightfully when Michael showed her the place where he had killed one;"
"5335",16,"and then she took them into Hook's cabin and pointed to his watch which"
"5336",16,"was hanging on a nail. It said ""half-past one!"""
"5337",16,""
"5338",16,"The lateness of the hour was almost the biggest thing of all. She got"
"5339",16,"them to bed in the pirates' bunks pretty quickly, you may be sure; all"
"5340",16,"but Peter, who strutted up and down on the deck, until at last he fell"
"5341",16,"asleep by the side of Long Tom. He had one of his dreams that night, and"
"5342",16,"cried in his sleep for a long time, and Wendy held him tightly."
"5343",16,""
"5344",16,""
"5345",16,""
"5346",16,""
"5347",16,"Chapter 16 THE RETURN HOME"
"5348",16,""
"5349",16,"By three bells that morning they were all stirring their stumps [legs];"
"5350",16,"for there was a big sea running; and Tootles, the bo'sun, was among"
